Pincode,MMI State,latitude,longitude
181130,Jammu & Kashmir,32.605051,75.001814
192331,Jammu & Kashmir,33.688729,74.805133
182443,Jammu & Kashmir,33.040902,75.3871
182117,Jammu & Kashmir,32.755054,75.237841
182103,Jammu & Kashmir,33.039966,75.022128
827130,Jharkhand,23.447389,86.256029
823134,Jharkhand,23.539634,86.222424
825173,Jharkhand,23.810394,85.614263
828315,Jharkhand,23.907039,85.639199
829138,Jharkhand,23.689037,86.016581
825304,Jharkhand,23.84513,86.10661
825114,Jharkhand,23.749195,85.948412
825420,Jharkhand,24.454702,84.829268
825383,Jharkhand,23.954905,84.965585
828383,Jharkhand,23.986582,84.935436
814172,Jharkhand,24.3897,86.543114
815531,Jharkhand,24.086623,86.733931
815553,Jharkhand,24.198193,86.705214
815383,Jharkhand,24.184711,86.778188
814121,Jharkhand,24.470853,86.816607
815151,Jharkhand,24.11097,86.843961
818149,Jharkhand,24.27961,86.86067
814414,Jharkhand,24.181179,86.85245
815757,Jharkhand,24.14895,86.853742
815981,Jharkhand,24.206311,86.820519
814139,Jharkhand,24.242258,86.83161
823307,Jharkhand,23.828529,86.206334
826124,Jharkhand,23.681163,86.511168
824006,Jharkhand,23.790967,86.603003
824001,Jharkhand,23.919024,86.483201
826008,Jharkhand,23.828056,86.483375
824003,Jharkhand,23.694256,86.640787
825205,Jharkhand,23.757742,86.692924
828412,Jharkhand,23.920251,86.158443
824002,Jharkhand,24.038979,86.355183
819119,Jharkhand,24.224859,87.288765
814117,Jharkhand,24.220043,87.262504
815118,Jharkhand,24.402527,87.138793
814164,Jharkhand,24.333011,87.39942
816124,Jharkhand,24.249774,87.504949
832307,Jharkhand,22.351025,86.749022
832405,Jharkhand,22.968825,86.526955
831202,Jharkhand,22.692097,86.288558
832071,Jharkhand,22.666973,86.264304
831082,Jharkhand,22.576117,86.036798
822021,Jharkhand,24.454944,83.67712
821124,Jharkhand,24.128501,83.948359
822253,Jharkhand,24.061605,85.973195
815321,Jharkhand,24.255431,86.4587
815320,Jharkhand,24.577132,86.138563
815323,Jharkhand,24.416071,86.233066
825107,Jharkhand,24.074639,86.040195
825220,Jharkhand,24.122435,86.110167
815322,Jharkhand,24.175178,86.466236
818312,Jharkhand,24.109037,86.402783
815831,Jharkhand,24.132262,86.548935
816156,Jharkhand,24.622326,87.362157
814135,Jharkhand,24.64932,87.251002
813153,Jharkhand,24.604618,87.230789
835324,Jharkhand,23.172379,84.754315
835351,Jharkhand,23.455437,84.422052
835331,Jharkhand,23.545919,84.393687
835251,Jharkhand,23.273345,84.351314
835237,Jharkhand,23.128192,84.609761
835307,Jharkhand,22.943752,84.54646
824505,Jharkhand,24.193529,85.491367
825511,Jharkhand,23.919262,85.224584
825611,Jharkhand,23.902365,85.164967
824506,Jharkhand,24.432122,85.190241
825606,Jharkhand,24.481571,85.319325
829406,Jharkhand,24.393106,85.145664
826406,Jharkhand,24.346067,85.291818
825221,Jharkhand,24.119127,85.550261
825327,Jharkhand,24.09715,85.588801
835125,Jharkhand,24.0288,85.401282
825400,Jharkhand,24.134479,85.476041
825334,Jharkhand,24.149389,85.205071
814516,Jharkhand,24.06524,86.992598
830234,Jharkhand,23.039751,85.110056
839221,Jharkhand,23.142362,85.382253
835327,Jharkhand,22.676138,85.07795
828409,Jharkhand,24.350874,85.556187
825415,Jharkhand,24.496523,85.735144
825354,Jharkhand,24.363968,85.710763
825328,Jharkhand,24.354504,85.737926
822107,Jharkhand,23.722646,84.918293
822130,Jharkhand,23.879976,84.134426
816125,Jharkhand,24.76788,87.485662
816122,Jharkhand,24.590032,87.867096
816011,Jharkhand,24.291427,87.631324
822213,Jharkhand,24.531289,84.297799
825116,Jharkhand,24.595844,84.025038
822416,Jharkhand,24.540386,84.053022
822103,Jharkhand,24.005958,84.131163
822139,Jharkhand,24.100035,84.111416
822221,Jharkhand,23.971718,84.38339
822141,Jharkhand,24.1231,84.21321
822137,Jharkhand,24.154047,84.15159
825125,Jharkhand,23.499906,85.648953
826325,Jharkhand,23.825313,85.562996
823101,Jharkhand,23.663867,85.5455
829139,Jharkhand,23.544742,85.549503
835109,Jharkhand,23.330107,85.561323
830510,Jharkhand,23.422383,85.720814
835297,Jharkhand,23.31536,85.103814
825213,Jharkhand,23.550534,84.922229
825214,Jharkhand,23.577443,84.986413
834012,Jharkhand,23.407157,85.39272
835264,Jharkhand,23.157503,85.031436
834014,Jharkhand,23.288412,85.23478
830003,Jharkhand,23.290189,85.348197
835024,Jharkhand,23.188361,85.753631
838225,Jharkhand,22.918914,85.841508
816119,Jharkhand,24.786108,87.688013
816123,Jharkhand,25.162103,87.681329
815109,Jharkhand,24.880906,87.751098
815101,Jharkhand,24.920139,87.755184
833240,Jharkhand,22.767179,86.013274
835107,Jharkhand,22.712888,86.135104
832407,Jharkhand,22.711955,86.111067
832244,Jharkhand,23.109881,85.859844
833010,Jharkhand,22.721651,85.783129
837530,Jharkhand,22.847955,85.856345
833109,Jharkhand,22.526612,85.100165
833124,Jharkhand,22.439465,85.100518
833208,Jharkhand,22.693548,85.422652
833320,Jharkhand,22.14764,85.619
833125,Jharkhand,22.471776,85.736247
833192,Jharkhand,22.18263,85.41949
833812,Jharkhand,22.340532,85.450737
832213,Jharkhand,22.36411,85.535353
586126,Karnataka,16.676625,75.304984
587302,Karnataka,16.523262,75.27644
587126,Karnataka,16.750593,75.378785
587317,Karnataka,16.511892,75.137813
583012,Karnataka,15.107999,76.969706
583138,Karnataka,15.166475,77.035192
583317,Karnataka,15.21481,77.121872
583155,Karnataka,15.187238,76.73473
583133,Karnataka,15.417423,76.672589
582128,Karnataka,14.876533,76.486713
583140,Karnataka,15.744932,77.008935
591266,Karnataka,16.85606,75.380789
591297,Karnataka,16.687522,75.183889
591325,Karnataka,16.740683,75.229713
593240,Karnataka,16.556006,75.011658
591176,Karnataka,15.921502,74.591641
597287,Karnataka,16.468074,74.454241
591283,Karnataka,16.523487,74.664569
591318,Karnataka,16.179793,74.897271
591342,Karnataka,16.136401,74.854363
590092,Karnataka,16.097775,74.62157
591245,Karnataka,16.12329,74.494484
591157,Karnataka,16.173968,74.526798
591319,Karnataka,16.319144,74.933893
591041,Karnataka,16.501278,74.294362
591139,Karnataka,16.179003,75.195436
562165,Karnataka,13.144552,77.756576
561157,Karnataka,13.195168,77.668567
562100,Karnataka,13.220637,77.761574
585428,Karnataka,18.412304,77.245961
585445,Karnataka,17.768366,76.795672
585442,Karnataka,18.196867,77.116512
585447,Karnataka,17.739968,77.488321
585404,Karnataka,17.954705,77.463514
585260,Karnataka,17.821575,77.478036
585429,Karnataka,17.726374,77.29182
585333,Karnataka,17.812203,77.095404
571319,Karnataka,11.9089,76.735877
571491,Karnataka,11.908978,77.474076
561222,Karnataka,13.783501,77.888423
563156,Karnataka,13.624695,78.063632
562141,Karnataka,13.656664,77.397347
562156,Karnataka,13.678947,77.780077
562144,Karnataka,13.23963,77.858998
562115,Karnataka,13.577274,77.887574
577157,Karnataka,13.677884,75.958361
574182,Karnataka,13.612654,76.212897
577147,Karnataka,13.350063,75.977957
573132,Karnataka,13.550255,76.291161
577715,Karnataka,13.460593,76.072403
577150,Karnataka,13.440662,75.388924
577829,Karnataka,14.550087,76.631806
577355,Karnataka,14.198616,76.295959
577510,Karnataka,14.335442,76.182344
572144,Karnataka,13.955946,76.489394
572143,Karnataka,13.816133,76.535981
577711,Karnataka,13.908998,76.684248
574264,Karnataka,12.884173,75.148144
574353,Karnataka,12.824617,75.110467
574519,Karnataka,12.946994,74.976897
574301,Karnataka,12.815593,74.995622
574128,Karnataka,12.954773,75.126759
574169,Karnataka,12.872618,74.964589
575328,Karnataka,12.696026,75.429011
574538,Karnataka,12.692297,75.555918
575027,Karnataka,12.834285,74.965129
574123,Karnataka,12.797185,74.892224
574160,Karnataka,12.841345,74.96328
574173,Karnataka,13.008104,74.891549
575012,Karnataka,12.882362,74.916282
574162,Karnataka,12.96537,74.994574
574166,Karnataka,13.004861,74.94887
574165,Karnataka,12.946185,74.941404
574030,Karnataka,13.03759,74.844687
574180,Karnataka,13.071717,74.777778
574266,Karnataka,13.075951,74.959547
576128,Karnataka,13.088942,75.033371
574272,Karnataka,13.135499,74.916449
574258,Karnataka,12.716452,75.20155
574312,Karnataka,12.782269,75.225186
574518,Karnataka,12.613499,75.507357
571001,Karnataka,14.431192,75.838037
577602,Karnataka,14.502576,75.863611
577500,Karnataka,14.354874,75.69383
577316,Karnataka,14.489643,75.696824
577210,Karnataka,14.301945,75.724292
577273,Karnataka,14.126046,75.568313
580115,Karnataka,15.355269,74.963231
580058,Karnataka,15.539475,75.026096
580201,Karnataka,15.546999,74.924567
580202,Karnataka,15.548203,75.001417
580224,Karnataka,15.224361,75.070979
580022,Karnataka,15.386327,75.142813
580034,Karnataka,15.386129,75.144178
581230,Karnataka,15.17693,75.058129
582241,Karnataka,15.766711,75.825068
582130,Karnataka,15.675293,75.854676
582234,Karnataka,15.812538,75.472429
582212,Karnataka,15.827813,75.541797
573139,Karnataka,12.957669,76.012538
573180,Karnataka,13.351706,76.145511
573104,Karnataka,13.231634,76.318836
573114,Karnataka,13.422361,76.207052
573149,Karnataka,12.995564,75.750453
573423,Karnataka,12.772773,75.800392
573431,Karnataka,12.985202,75.847808
577119,Karnataka,12.918777,75.59958
581136,Karnataka,14.73981,75.457515
581153,Karnataka,14.592137,75.37604
581170,Karnataka,14.67368,75.40745
581143,Karnataka,14.849971,75.287983
581127,Karnataka,14.819278,75.215794
581132,Karnataka,14.824377,75.302386
581172,Karnataka,14.776703,75.564204
581134,Karnataka,14.854443,75.597604
581141,Karnataka,14.78784,75.617123
581237,Karnataka,15.005618,75.490372
581250,Karnataka,14.948435,75.273211
585121,Karnataka,17.162162,76.241528
585357,Karnataka,17.555768,76.689296
585238,Karnataka,17.512812,76.61226
585244,Karnataka,17.391178,76.58975
585205,Karnataka,17.636615,76.712857
585132,Karnataka,16.934937,76.780317
585208,Karnataka,16.80146,76.720736
585910,Karnataka,16.928315,76.762856
585338,Karnataka,17.189738,76.819857
585113,Karnataka,17.589847,76.94715
581398,Karnataka,17.52455,77.139253
585813,Karnataka,17.648025,76.989716
571257,Karnataka,12.349756,75.611479
571244,Karnataka,12.38572,75.770585
571255,Karnataka,12.393668,75.744603
563219,Karnataka,12.909311,78.240823
563203,Karnataka,13.286244,78.063471
563152,Karnataka,13.215744,77.958575
563104,Karnataka,13.199826,78.125296
563163,Karnataka,12.893761,77.880879
563939,Karnataka,12.875547,78.103498
584130,Karnataka,15.514674,76.606568
582335,Karnataka,15.431188,76.46226
586283,Karnataka,15.657054,76.4268
584119,Karnataka,15.56021,76.542985
584114,Karnataka,16.003857,76.053766
584112,Karnataka,15.813252,76.343772
582377,Karnataka,15.738112,76.30065
584166,Karnataka,15.90692,75.898617
584131,Karnataka,15.732064,76.429675
584121,Karnataka,15.794355,76.20291
583537,Karnataka,15.613954,76.114905
582214,Karnataka,15.69486,75.884242
571412,Karnataka,12.586831,76.582184
571872,Karnataka,12.586998,76.502017
571814,Karnataka,12.555245,76.547852
571060,Karnataka,12.559427,76.399364
571149,Karnataka,12.733502,77.078847
571420,Karnataka,12.386461,77.196582
571174,Karnataka,12.34781,77.031336
571437,Karnataka,12.321344,77.196165
574015,Karnataka,12.603577,76.742247
571040,Karnataka,12.621296,76.836077
571703,Karnataka,12.541422,76.901103
571702,Karnataka,12.899906,76.671149
571454,Karnataka,12.559904,76.626913
571810,Karnataka,12.428216,76.719801
571154,Karnataka,12.259112,76.243302
571608,Karnataka,12.58057,76.333346
571018,Karnataka,12.324782,76.541744
571179,Karnataka,12.102614,76.7456
571146,Karnataka,12.091421,76.648602
571131,Karnataka,12.052535,76.872117
571325,Karnataka,12.176003,76.673737
571139,Karnataka,11.975852,76.328953
562124,Karnataka,12.571796,77.183295
571502,Karnataka,12.625562,77.196661
562137,Karnataka,12.618112,77.207302
562140,Karnataka,12.548544,77.202722
562212,Karnataka,12.628281,77.592272
562143,Karnataka,12.349275,77.585207
562411,Karnataka,13.096514,77.082527
562021,Karnataka,12.881923,77.281687
562208,Karnataka,12.780158,77.278527
562142,Karnataka,12.71628,77.430057
577303,Karnataka,13.846043,75.714247
577444,Karnataka,14.090627,74.925192
577447,Karnataka,14.295321,75.247688
577241,Karnataka,14.227575,75.260131
577450,Karnataka,14.481899,75.337797
572738,Karnataka,13.47237,77.1316
572160,Karnataka,12.897459,76.989269
572192,Karnataka,13.760457,77.222284
572163,Karnataka,13.660918,77.285677
562136,Karnataka,14.243706,77.324078
572155,Karnataka,13.93896,76.887364
572437,Karnataka,13.608022,76.835445
572262,Karnataka,13.391843,76.515148
572202,Karnataka,13.277465,76.46194
572108,Karnataka,13.255399,77.095719
572188,Karnataka,13.311045,77.073462
572145,Karnataka,13.222613,77.03315
572414,Karnataka,13.473961,77.083899
572158,Karnataka,13.467103,77.132838
572014,Karnataka,13.232649,77.168391
572312,Karnataka,13.421744,77.072176
572016,Karnataka,13.408787,77.110086
572241,Karnataka,13.079661,76.582224
576244,Karnataka,13.836928,74.665909
576260,Karnataka,13.469631,74.722692
576145,Karnataka,13.457543,74.956162
574139,Karnataka,13.166748,74.845896
574504,Karnataka,13.203703,74.802015
574138,Karnataka,13.159327,74.810513
574502,Karnataka,13.226488,75.057088
576126,Karnataka,13.201166,74.884538
576127,Karnataka,13.220967,74.871894
576427,Karnataka,13.612613,75.013145
576123,Karnataka,13.354782,74.806565
576119,Karnataka,13.360056,74.77476
581443,Karnataka,14.505663,74.356377
583241,Karnataka,15.056331,76.015776
583913,Karnataka,14.726292,76.000198
586227,Karnataka,17.247525,75.851669
586245,Karnataka,16.346492,76.027275
586138,Karnataka,16.900084,75.37194
585424,Karnataka,16.528992,76.541882
585209,Karnataka,16.644888,76.663831
688563,Kerala,9.327756,76.37932
688564,Kerala,9.391629,76.378326
688565,Kerala,9.379764,76.379666
688567,Kerala,9.584357,76.30497
688546,Kerala,9.563659,76.321789
688587,Kerala,9.729294,76.295998
688552,Kerala,9.65408,76.305258
688554,Kerala,9.683268,76.303398
688545,Kerala,9.670174,76.349267
688581,Kerala,9.846797,76.332335
688547,Kerala,9.815245,76.320152
688550,Kerala,9.797949,76.29389
688549,Kerala,9.607666,76.302802
688583,Kerala,9.674303,76.364113
688556,Kerala,9.724924,76.341864
688544,Kerala,9.639083,76.32482
688559,Kerala,9.845312,76.323742
688548,Kerala,9.813518,76.290259
688566,Kerala,9.807014,76.347318
688543,Kerala,9.687772,76.368337
690560,Kerala,9.223453,76.441038
690563,Kerala,9.341115,76.444717
690553,Kerala,9.239435,76.481464
690549,Kerala,9.310064,76.423108
690564,Kerala,9.189295,76.507616
690565,Kerala,9.210232,76.442562
690554,Kerala,9.32233,76.418595
690567,Kerala,9.32298,76.40497
690550,Kerala,9.295012,76.442409
689620,Kerala,9.330347,76.47133
689722,Kerala,9.394484,76.441608
688508,Kerala,9.431626,76.368925
690556,Kerala,9.341626,76.460867
688512,Kerala,9.443629,76.400732
689579,Kerala,9.382079,76.471702
688507,Kerala,9.45039,76.452219
689575,Kerala,9.352914,76.463813
689598,Kerala,9.416784,76.480197
690551,Kerala,9.352672,76.401269
689576,Kerala,9.363863,76.495056
689577,Kerala,9.376013,76.497171
689723,Kerala,9.359263,76.502976
690570,Kerala,9.243937,76.578274
689515,Kerala,9.21215,76.665615
690109,Kerala,9.241525,76.508753
690557,Kerala,9.221834,76.592263
683582,Kerala,10.264917,76.406904
683103,Kerala,10.128204,76.356537
683583,Kerala,10.230228,76.623492
683584,Kerala,10.198945,76.481576
683107,Kerala,10.100018,76.395793
683564,Kerala,10.064626,76.357668
683586,Kerala,10.210184,76.413853
682014,Kerala,9.987142,76.274652
683109,Kerala,10.047228,76.310431
686726,Kerala,9.897449,76.435828
682115,Kerala,9.876754,76.40747
682319,Kerala,9.883567,76.447101
682043,Kerala,9.967497,76.252114
682510,Kerala,9.972411,76.24241
686685,Kerala,10.089382,76.633902
686676,Kerala,9.989165,76.661866
686695,Kerala,10.143402,76.607932
686698,Kerala,10.130622,76.628513
686689,Kerala,10.026426,76.5109
683555,Kerala,10.162935,76.570931
686721,Kerala,10.023834,76.537804
683554,Kerala,10.079363,76.431774
686677,Kerala,9.963811,76.614457
686723,Kerala,9.9114,76.561874
686730,Kerala,9.963142,76.52535
682613,Kerala,9.998663,76.520581
686686,Kerala,9.894782,76.605759
686617,Kerala,9.949434,76.527662
686674,Kerala,10.027732,76.554168
686679,Kerala,9.995513,76.601133
686687,Kerala,9.901903,76.539237
683557,Kerala,10.032134,76.543339
683524,Kerala,10.148403,76.288193
685569,Kerala,10.010704,77.053895
685611,Kerala,10.07804,77.135277
685506,Kerala,9.675707,77.067676
685510,Kerala,9.784997,77.147588
685564,Kerala,9.915087,77.073304
685538,Kerala,9.558338,77.063307
685536,Kerala,9.574417,77.191608
685537,Kerala,9.555237,77.084811
685502,Kerala,9.697479,76.936746
685539,Kerala,9.656322,77.077963
685597,Kerala,9.947471,76.721817
685592,Kerala,9.795465,76.806464
685621,Kerala,10.02677,77.121253
685556,Kerala,9.794318,77.172613
670677,Kerala,11.913177,75.711759
670016,Kerala,11.911203,75.376246
670603,Kerala,11.954265,75.375441
670614,Kerala,11.872593,75.463307
670566,Kerala,11.971704,75.36788
670522,Kerala,12.188571,75.21627
670337,Kerala,12.166271,75.222327
670332,Kerala,12.142611,75.195971
670343,Kerala,12.175338,75.221198
670346,Kerala,12.162565,75.212545
670144,Kerala,12.04085,75.344598
670647,Kerala,11.814088,75.511697
670109,Kerala,11.779247,75.487004
670679,Kerala,11.760686,75.541862
670110,Kerala,11.77427,75.491943
673514,Kerala,11.738721,75.629389
671320,Kerala,12.413965,75.116365
670354,Kerala,12.234001,75.279318
671357,Kerala,12.216608,75.191784
671349,Kerala,12.173392,75.180365
671341,Kerala,12.238144,75.140783
671329,Kerala,12.344439,75.072698
671544,Kerala,12.558845,75.080435
671343,Kerala,12.687708,74.89939
690568,Kerala,9.085469,76.580492
691587,Kerala,9.018816,76.546503
691604,Kerala,8.921571,76.568814
691017,Kerala,8.882464,76.631799
691580,Kerala,8.938538,76.695117
691324,Kerala,8.896442,76.927359
691539,Kerala,8.889948,76.816011
691544,Kerala,8.984116,76.822899
691550,Kerala,8.997904,76.810854
691623,Kerala,8.958034,76.781497
691519,Kerala,8.906711,76.879912
691542,Kerala,9.004882,76.816557
691546,Kerala,8.9762,76.875151
691518,Kerala,9.012789,76.748734
691547,Kerala,8.944461,76.817206
691320,Kerala,8.868518,77.011542
690543,Kerala,9.031668,76.608572
690569,Kerala,9.033426,76.592241
691513,Kerala,9.050638,76.684352
691514,Kerala,9.049376,76.809368
691625,Kerala,9.058473,76.864746
689706,Kerala,9.137394,76.953862
691517,Kerala,9.033152,76.851173
691545,Kerala,8.9614,76.879115
691321,Kerala,8.92682,76.884984
691330,Kerala,8.91496,77.00147
691548,Kerala,8.933633,76.872051
691329,Kerala,9.007678,77.069152
691315,Kerala,8.994316,76.922634
691318,Kerala,8.978484,76.905625
691316,Kerala,9.050909,77.167484
691326,Kerala,8.994171,76.908509
686107,Kerala,9.423433,76.51436
686549,Kerala,9.508417,76.511861
686552,Kerala,9.489538,76.533119
686553,Kerala,9.481003,76.60762
686038,Kerala,9.573677,76.549288
686037,Kerala,9.624943,76.562563
686568,Kerala,9.645321,76.577547
686025,Kerala,9.627623,76.599447
686566,Kerala,9.622314,76.427198
686027,Kerala,9.607473,76.507359
686032,Kerala,9.619577,76.542905
686039,Kerala,9.573911,76.513386
686035,Kerala,9.59026,76.620227
686023,Kerala,9.560081,76.522652
686029,Kerala,9.551998,76.549265
686026,Kerala,9.56829,76.531135
686034,Kerala,9.579341,76.600896
686030,Kerala,9.552116,76.476443
685580,Kerala,9.713275,76.868002
686600,Kerala,9.650721,76.822345
686592,Kerala,9.734398,76.644157
686654,Kerala,9.795615,76.721271
686594,Kerala,9.693537,76.756822
686642,Kerala,9.712867,76.573415
686124,Kerala,9.705313,76.771782
686588,Kerala,9.681532,76.754392
686591,Kerala,9.80822,76.670963
686589,Kerala,9.676578,76.678152
686641,Kerala,9.817562,76.579734
686523,Kerala,9.647607,76.665156
686620,Kerala,9.663343,76.654241
686655,Kerala,9.819617,76.688582
686596,Kerala,9.753557,76.534239
686614,Kerala,9.81476,76.415314
686145,Kerala,9.716007,76.410209
686615,Kerala,9.829704,76.385709
688558,Kerala,9.799302,76.378725
686638,Kerala,9.780657,76.565979
686142,Kerala,9.77754,76.413959
673326,Kerala,11.456262,75.71939
673624,Kerala,11.533208,75.762095
673532,Kerala,11.588841,75.776358
673531,Kerala,11.47102,75.636553
673618,Kerala,11.510175,75.829092
673327,Kerala,11.425504,75.755632
673617,Kerala,11.348481,75.787448
673025,Kerala,11.212942,75.835859
673026,Kerala,11.237847,75.872274
673024,Kerala,11.293895,75.890665
673583,Kerala,11.361566,75.883638
673013,Kerala,11.235624,75.819683
673623,Kerala,11.446583,75.844342
673621,Kerala,11.487452,75.871622
673023,Kerala,11.46871,75.992621
673519,Kerala,11.702047,75.755373
673108,Kerala,11.594944,75.647746
673510,Kerala,11.680834,75.724681
673515,Kerala,11.717686,75.713158
673511,Kerala,11.709026,75.728182
673518,Kerala,11.671949,75.73494
673520,Kerala,11.69047,75.635994
673530,Kerala,11.557203,75.634903
673109,Kerala,11.603787,75.606283
673111,Kerala,11.582182,75.634674
673516,Kerala,11.706327,75.702193
673512,Kerala,11.624349,75.719922
673107,Kerala,11.601435,75.602072
673544,Kerala,11.670952,75.656345
673644,Kerala,11.164243,76.082083
676127,Kerala,11.138484,76.14782
679348,Kerala,11.181537,76.177027
676124,Kerala,11.084467,76.173995
673652,Kerala,11.157495,76.014242
676126,Kerala,11.133833,76.061413
676516,Kerala,11.085621,76.106583
673649,Kerala,11.107739,76.019292
673651,Kerala,11.141613,76.017749
679344,Kerala,11.263102,76.287334
679355,Kerala,11.227495,76.378831
679343,Kerala,11.312054,76.226141
679354,Kerala,11.41557,76.299802
679342,Kerala,11.301726,76.238695
679347,Kerala,11.161405,76.265173
679351,Kerala,11.004716,76.176051
679350,Kerala,11.008319,76.15016
679594,Kerala,10.853809,76.000738
676310,Kerala,10.906385,76.028246
676554,Kerala,10.911689,76.102756
676110,Kerala,10.850724,75.937856
676313,Kerala,10.972654,75.917134
676518,Kerala,10.955249,76.028933
679592,Kerala,10.856263,76.033859
676555,Kerala,10.938199,75.973319
676556,Kerala,10.946395,75.972507
676318,Kerala,11.086032,75.989605
673653,Kerala,11.132328,75.92626
676315,Kerala,11.096721,75.926587
676511,Kerala,11.005537,75.965407
676515,Kerala,11.077658,76.016872
676308,Kerala,11.039905,75.951723
678548,Kerala,10.645886,76.469519
678689,Kerala,10.631339,76.462635
678709,Kerala,10.587518,76.500676
678547,Kerala,10.686601,76.468116
678575,Kerala,10.737665,76.596519
678628,Kerala,10.61568,76.50469
678761,Kerala,11.047801,76.587241
678953,Kerala,10.669472,76.754156
678558,Kerala,10.733545,76.880726
678602,Kerala,11.086167,76.363045
678605,Kerala,11.039604,76.320244
678609,Kerala,10.929776,76.336297
678634,Kerala,10.860759,76.421407
678637,Kerala,10.840517,76.448055
679125,Kerala,10.806301,76.248541
678752,Kerala,10.915758,76.446459
679517,Kerala,10.909495,76.431902
678635,Kerala,10.891369,76.501061
680597,Kerala,10.753366,76.456826
679124,Kerala,10.786249,76.236076
679518,Kerala,10.883636,76.405253
678018,Kerala,10.784786,76.680323
678559,Kerala,10.752775,76.687339
678589,Kerala,10.784648,76.504229
678015,Kerala,10.795787,76.596803
678019,Kerala,10.800029,76.617162
678614,Kerala,10.772762,76.492383
678600,Kerala,10.86972,76.544883
678733,Kerala,10.804735,76.630962
678020,Kerala,10.75063,76.610398
678616,Kerala,10.805502,76.543488
678615,Kerala,10.80588,76.556467
678707,Kerala,10.739892,76.66053
678640,Kerala,10.837566,76.473786
679312,Kerala,10.844059,76.122454
679311,Kerala,10.784137,76.174285
679538,Kerala,10.780972,76.07815
689518,Kerala,9.177086,76.698994
689516,Kerala,9.220657,76.64853
689632,Kerala,9.22673,76.720711
691528,Kerala,9.154127,76.698721
689660,Kerala,9.311334,76.78685
689703,Kerala,9.249066,76.815318
689659,Kerala,9.23051,76.765953
689517,Kerala,9.245809,76.724796
689519,Kerala,9.246271,76.664301
689657,Kerala,9.235792,76.747521
689603,Kerala,9.408916,76.629737
689681,Kerala,9.448131,76.820053
689616,Kerala,9.363672,76.722788
689665,Kerala,9.352423,76.853154
689680,Kerala,9.386955,76.759265
689682,Kerala,9.390964,76.792089
689713,Kerala,9.435285,77.080797
689600,Kerala,9.366375,76.594028
689630,Kerala,9.337757,76.502444
689578,Kerala,9.37991,76.538158
689721,Kerala,9.337451,76.492718
689629,Kerala,9.348499,76.509348
689114,Kerala,9.364478,76.573907
695314,Kerala,8.649366,76.811528
695618,Kerala,8.744619,76.845057
695616,Kerala,8.76613,76.824944
695557,Kerala,8.658206,77.164466
695510,Kerala,8.463951,77.121786
695130,Kerala,8.452886,77.140786
695570,Kerala,8.470131,77.030921
695516,Kerala,8.771333,76.996581
695544,Kerala,8.644142,77.003209
695560,Kerala,8.666689,76.973025
695044,Kerala,8.567154,76.953692
695128,Kerala,8.34623,77.119679
695120,Kerala,8.347117,77.129294
695131,Kerala,8.406727,77.099656
695127,Kerala,8.349523,77.10563
695031,Kerala,8.543769,76.91394
695041,Kerala,8.51993,76.967977
695315,Kerala,8.594223,76.829998
695037,Kerala,8.508713,76.944641
695509,Kerala,8.772732,76.74083
680316,Kerala,10.281796,76.355678
680735,Kerala,10.222252,76.289842
683593,Kerala,10.214626,76.277038
680693,Kerala,10.396177,76.446358
680319,Kerala,10.395923,76.324991
680321,Kerala,10.249404,76.325249
680572,Kerala,10.415098,76.090403
680673,Kerala,10.212275,76.158527
680672,Kerala,10.308435,76.242639
680124,Kerala,10.286225,76.193316
680325,Kerala,10.431708,76.307729
680608,Kerala,10.620094,76.255501
680592,Kerala,10.674407,76.293246
680610,Kerala,10.696475,76.308533
680752,Kerala,10.523263,76.270323
680549,Kerala,10.597073,76.138213
680547,Kerala,10.604408,76.166245
680554,Kerala,10.534624,76.13851
680574,Kerala,10.475963,76.176795
680018,Kerala,10.547647,76.212504
680015,Kerala,10.495393,76.212788
680313,Kerala,10.482197,76.195281
680322,Kerala,10.473077,76.236199
680320,Kerala,10.477679,76.257537
680657,Kerala,10.543928,76.257249
680573,Kerala,10.41833,76.203946
680017,Kerala,10.482042,76.164391
670732,Kerala,11.741385,75.996688
673578,Kerala,11.513677,76.11984
673125,Kerala,11.647673,75.996119
673124,Kerala,11.715267,76.09544
194703,Ladakh,34.341643,76.102655
194303,Ladakh,34.136062,76.008857
194202,Ladakh,33.151841,79.112315
194107,Ladakh,34.245231,77.166374
465440,Madhya Pradesh,24.273259,76.171992
460660,Madhya Pradesh,21.697102,78.326168
460669,Madhya Pradesh,21.615352,78.318024
477450,Madhya Pradesh,26.10812,78.953842
462420,Madhya Pradesh,23.816589,77.319111
462015,Madhya Pradesh,23.625246,77.498738
450031,Madhya Pradesh,21.304249,76.276313
450342,Madhya Pradesh,21.231658,76.487663
450322,Madhya Pradesh,21.291929,76.237143
450115,Madhya Pradesh,21.26472,76.26532
450333,Madhya Pradesh,21.331039,76.135034
450223,Madhya Pradesh,21.403867,76.319262
450391,Madhya Pradesh,21.234511,76.368607
450341,Madhya Pradesh,21.501774,76.671539
450033,Madhya Pradesh,21.337787,76.410559
480225,Madhya Pradesh,22.200388,79.155011
480332,Madhya Pradesh,22.237899,79.093974
480357,Madhya Pradesh,22.288705,78.767273
470671,Madhya Pradesh,23.862979,79.241665
475956,Madhya Pradesh,25.757173,78.280454
477673,Madhya Pradesh,25.95216,78.676781
